label,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
hsa-miR-219a-5p,0.6976136,0.56398636,0.26473022,0.3067713,0.1391975,0.38275322,0.24464491,-0.029046306,-0.22394615,-0.6181741,-0.2522818,0.2639829,-0.41424316,-0.26546907,0.007649611,0.43352652,0.40700293,0.27200434,-0.22600144,-0.054302316,-0.123064764,0.4126693,0.35400653,0.08653411,0.1572965,-0.25161523,-0.2309005,0.33350816,-0.24264714,-0.29445654,0.2689124,0.12624343,-0.053870257,-0.058339193,-0.20486762,-0.10048308,-0.4369835,0.09714149,0.07552309,0.061454915,0.47526503,-0.11591138,-1.2493433,0.17270097,-0.26919568,0.11035172,0.6888666,-0.09295842,0.105731525,0.2736473,-0.03651337,-0.06997511,0.6422989,0.0426672,0.24573113,-0.08872729,-0.11367909,0.3802963,0.13877259,-0.38771668,0.10124045,0.5486618,-0.100999944,-0.2121729,-0.049128536,-0.38520348,-0.094562314,0.034062054,0.261396,0.38827497,0.18222468,-0.14668353,0.4322126,-0.11091546,0.1113612,0.002662717,-0.22775465,-0.62582403,0.6055653,0.34445944,-0.35166642,-0.53488404,-0.51291627,-0.29432124,-0.59994227,-0.12826768,0.5390585,0.09848113,0.3612535,-0.5188638,-0.29184747,0.021310404,-0.4832655,0.25336143,-0.3770747,0.26408324,0.006973902,-0.29166186,-0.17941476,-0.43553254,-0.30582675,0.6209301,-0.4675873,0.28866726,0.40177548,-0.262477,0.24950226,0.1981959,0.0785035,-0.049631614,-0.08447313,0.005496474,0.058155674,0.113851815,0.057048887,0.35059622,0.5023333,-0.13244018,-0.32288212,0.27917287,0.0711711,-0.5944401,0.014399751,-0.3867779,-0.29598206,-0.23766056,-0.026533369,0.572985
hsa-miR-219b-5p,0.099385686,-0.37055522,0.28309098,0.055025697,0.8507935,0.17786333,0.06082492,0.023978954,0.1120918,-0.25208127,-0.68957293,-0.04428915,-0.31573972,-0.095648736,-0.023175433,0.05525981,-0.12090226,0.069274485,-0.46768418,-0.20096573,-0.61557955,0.054903917,0.15775204,-0.07141117,-0.7312097,-0.12588279,-0.4463044,-0.6063342,0.016320335,-0.049198788,-1.0234354,-0.45097026,-0.0622319,0.40168402,0.41376555,-0.06795777,-0.2969766,-0.31854248,0.75063163,-0.036952466,0.26251608,-0.3408226,-0.07461866,0.5811303,-0.08095682,-0.8702455,0.2673407,0.10735206,0.86146975,0.17450203,0.074591085,0.2770399,-0.31726792,0.052937765,0.11475195,-0.5217033,0.26359054,0.13389851,0.096690014,-0.6169562,0.507549,-0.21885684,-0.027155029,-0.11577999,-0.14535886,0.14345066,0.39179105,0.4466531,0.04341018,0.72366977,0.47808993,-0.122147694,-0.3561277,-0.09516191,-0.230067,-0.6306707,-0.05426762,0.39010727,0.09126863,-0.1501546,0.32426718,0.22239354,-0.003443034,-0.39949295,-0.3104919,0.11657822,-0.05499451,-0.04601775,-0.7542434,-0.21719319,0.02622915,-0.42469117,0.19594066,0.21845338,-0.023570403,0.04722588,-0.1544704,-0.12788841,-0.11634889,-0.45842192,-0.06108446,0.40903175,0.043418188,0.27732575,0.796632,-0.49439397,0.28494447,0.36339447,0.21704912,-0.32644737,0.09843762,0.07215891,0.12045107,-0.073844604,0.32234555,0.17320506,0.004032822,-0.40867344,-0.6181539,-0.09926758,-0.24885567,-0.32545188,0.055774435,-0.17520273,-0.39421222,-0.23059838,0.001194127,0.47574016
hsa-miR-22-3p,-0.16978678,-0.04262853,0.16036507,-0.16702192,0.25933895,-0.11534011,0.11345854,-0.21799697,-0.24525654,-0.1406336,-0.13422798,0.35667586,-0.22063622,-0.06486101,-0.09209241,0.2433089,-0.28396684,-0.078568816,-0.36372864,0.09698803,0.35938522,0.33959112,0.1826506,0.117879905,0.47426033,-0.5463978,0.37964806,0.41993943,0.14814083,-0.18014063,-0.22729303,-0.6532432,0.066100284,-0.26855552,0.42853686,0.5367479,0.060925625,0.27983662,0.052359726,0.32870218,0.2802808,-0.060889512,0.09916563,0.35815158,0.038680602,-0.14410886,0.07671451,0.26742232,0.19129285,0.4481094,-0.33333188,0.21899998,-0.06396141,0.3532777,0.81437117,-0.3623517,0.04325166,-0.14212205,0.55670303,-0.42383507,-0.45422453,0.14428963,0.13579968,0.11859479,-0.2588009,0.16729704,0.02572183,-0.10963731,-0.1737223,0.2755302,-0.26229084,-0.22188254,-0.119942866,0.009974908,-0.07254583,-0.07513771,0.12956217,0.4056866,0.09355975,0.14963634,-0.23938939,-0.4199366,0.45191538,-0.29953048,-0.2995071,-0.09665401,0.13882308,0.031216916,-0.11256646,-0.102756724,-0.10615245,-0.20001605,0.49093825,0.000881577,0.36400136,0.04072727,-0.1370261,0.05052536,-0.035789117,-0.26877552,-0.3317575,-0.24869563,0.11673686,0.3068602,0.12650974,0.08461678,-0.14890336,-0.36984727,0.1240451,-0.3717959,-0.022106532,-0.26225162,0.0688128,-0.28253007,0.5150673,-0.17985582,0.5219739,-0.17441157,0.33493102,-0.5174864,-0.23864922,0.034460627,-0.13185415,-0.18946917,-0.17197472,0.18206161,0.59006554,0.19887237
hsa-miR-22-5p,-0.27576268,0.43899116,0.31241524,0.30912036,0.74599993,0.001782209,-0.21507181,-0.087230146,0.034854293,0.21228579,-0.19723006,0.2854293,-0.07364951,0.018865166,-0.10045058,-0.24398695,0.114570245,0.29258388,0.19484039,0.47126547,0.031968262,0.009502318,-0.08648319,0.006053871,-0.12827915,-0.14951074,0.5103901,0.34822547,0.15197575,-0.20857929,0.4013031,0.08883277,0.12459825,-0.39612895,-0.13329996,0.41977936,-0.112708375,0.26292953,0.014714969,0.39821592,0.24380139,-0.08819222,-0.5857397,0.08292787,-0.078474045,-0.46374732,0.39232665,0.3269944,0.18598525,0.32642603,0.17044076,0.17095383,0.10743237,0.046951726,-0.07460188,-0.302413,0.3131607,0.093182944,-0.12980564,0.034698807,-0.18784821,0.2353953,0.13454837,0.28499788,0.050972115,0.46164787,-0.14247136,0.118706964,0.2330635,-0.24381039,0.20605507,-0.2953579,0.030669864,0.12016487,-0.19016387,-0.13549796,0.40870222,0.4677087,0.22428204,-0.10876475,-0.47023425,-0.43855193,-0.15963769,0.055594843,-0.20675176,0.00174063,0.23162876,0.41803968,-0.4906748,-0.15087703,-0.25023693,-0.49341044,0.20335886,-0.23977011,-0.32404894,0.37217933,-0.5914776,0.29953423,-0.019120796,-0.12645818,0.23150444,0.058688853,-0.1621335,0.03749457,0.18004222,0.20784666,-0.19633381,-0.19580665,0.27163136,-0.33530614,-0.28666648,-0.013325488,-0.009363771,-0.33306268,0.10360068,-0.037242793,-0.031714343,0.08851689,-0.07266346,0.1802705,-0.1084719,-0.25093234,-0.09511348,-0.2548861,-0.029182915,-0.07257504,0.34277353,0.17534162
hsa-miR-221-3p,-0.04576093,0.2402184,0.3959003,0.18072164,0.5960228,0.1800106,-0.089199744,-0.40495658,0.1866912,-0.15388039,-0.16028352,0.044114403,0.09976973,-0.16647212,0.063586965,-0.048626017,-0.0283397,0.09659806,0.1292503,0.2798079,0.01660164,0.018006561,-0.09045988,0.2069155,-0.028868334,-0.042697612,0.528284,-0.10571376,0.25006092,0.12168566,0.34203357,-0.36941218,-0.5146351,0.008667005,-0.05835552,0.10850936,0.45586896,0.2915337,-0.30789033,0.7282673,0.482793,0.14361858,0.3841037,-0.17837429,-0.25147668,-0.61787826,0.0872005,-0.06557264,0.23576505,0.25797632,-0.097907074,0.026509799,-0.22619142,0.4256015,0.2654145,0.20139706,0.043047797,0.3996288,0.42175534,0.102426894,0.10436848,-0.04346933,0.08361142,-0.13943112,-0.12790222,-0.30681986,0.003124111,0.031607788,-0.14084259,0.36778644,0.16825168,-0.3049497,-0.157447,0.009449549,0.36658558,-0.020370591,-0.1244519,0.15542644,-0.007278176,-0.33956558,-0.19638208,-0.089235865,0.2612193,-0.51566947,0.3100914,0.30995846,0.49099964,0.55196625,-0.32963008,-0.4565166,0.09103171,-0.3707585,0.21965417,0.001526888,0.09666123,0.50330436,-0.27625224,0.039766047,-0.2788057,-0.05189029,-0.06469,-0.071925774,-0.15381667,0.54378724,-0.105615176,-0.019898798,-0.003134962,-0.29570642,-0.19985688,0.19348642,-0.05304443,-0.38548866,-0.49611792,-0.03734915,0.22272679,-0.5120593,0.30584243,-0.24994455,-0.20455118,0.27208254,-0.1248387,-0.1346793,0.09747566,-0.08370758,-0.36398625,0.441826,0.000549806,-0.5021281
hsa-miR-221-5p,0.09368624,0.5230451,0.30720678,0.29255867,-0.14290932,-0.003138699,0.19220956,0.04496074,-0.36174488,0.35632893,-0.2026709,0.43463984,0.13184346,0.18878984,0.1474012,-0.28035507,0.11855506,0.3711336,-0.4977441,0.07901637,-0.29721215,0.22987634,-0.503695,0.08223491,-0.06095514,0.05580771,0.4933488,0.5104494,0.38163602,-0.53387487,0.11625905,-0.16003616,-0.78038967,0.3431355,-0.026111625,0.30256748,0.43968442,0.28414983,-0.017555844,0.12755007,0.4009878,0.18526877,0.025871487,0.08008294,0.404288,-0.14265084,0.21835764,0.08017707,0.49965003,0.10231785,-0.32198337,-0.3368965,-0.035338264,-0.026818987,0.09161884,-0.49166897,0.11847455,0.5801897,0.46393377,0.13684352,-0.074845195,0.16203257,0.12967569,0.044173427,-0.12656608,-0.1142648,-0.12763123,0.13470846,0.10403456,0.31177342,-0.22835152,0.22694778,-0.44089666,-0.07576978,0.14253312,0.003817573,0.26755556,0.22719966,0.112516984,-0.17994694,-0.05465933,0.25871748,-0.308647,-0.20018794,-0.29633987,0.41121805,0.42690027,0.37599316,-0.2874962,-0.21718241,0.18849143,-0.40018156,-0.09003786,0.2275795,0.082819484,-0.3241225,-0.6273227,-0.097400084,-0.26831207,0.13188934,0.047227472,-0.16725464,-0.48531199,0.033041857,-0.082010716,0.12532765,0.48749256,-0.16375528,-0.19433409,-0.16031846,0.41308463,-0.6143279,0.091329254,-0.5930815,0.05282914,0.12571028,-0.03492948,0.24039836,-0.30024198,-0.08506182,-0.640142,-0.17205624,-0.097131476,-0.21276703,-0.50645316,0.3566191,-0.002858904,-0.11551883
hsa-miR-222-3p,0.21163018,0.14347176,0.35022277,0.49511552,-0.034083676,0.03902681,0.10114747,0.20219731,-0.29286316,0.10953201,-0.44337395,0.33019042,0.14958164,0.46231627,0.038587343,-0.005011744,0.14065593,0.30597144,0.3554,-0.17336485,0.012163839,0.35507694,0.22988358,0.4645117,0.37699515,-0.05341658,0.2669788,-0.04764891,0.47979572,-0.09460235,-0.038160488,-0.5299632,-0.100840405,0.057443418,-0.43136394,0.34956154,0.20519209,-0.1049457,-0.3056895,0.2020296,0.21683244,0.20422715,-0.014036817,-0.07586715,0.16963896,-0.22053911,0.33311206,0.18509173,0.26667723,-0.13242051,-0.17123856,0.37819615,-0.22051254,-0.010924732,0.27989054,0.009620674,0.22485763,0.098592445,0.7561766,-0.13770993,-0.2529073,0.12216624,-0.13381779,-0.004661387,0.0327859,-0.24292596,-0.34190866,-0.23176163,0.15410477,0.32251853,-0.10481808,0.37578145,-0.24729477,0.057443656,-0.039157953,-0.31749663,0.116678245,-0.023874834,-0.17825943,-0.25710168,-0.25771552,0.20264518,0.10265241,-0.5945019,0.14145742,-0.16455323,0.07754826,0.5278626,-0.18176897,-0.44331917,0.16932437,0.35943687,0.026490455,-0.2988391,0.21038128,0.24220356,0.17291526,-0.23518337,-0.33208603,-0.21395484,0.20118544,-0.033365563,-0.06127092,0.23950209,0.10272583,0.32388204,0.50217587,0.06556869,0.101940155,0.34466547,0.43771717,-0.18298924,-0.5164455,-0.31115645,0.23565054,-0.14467572,0.08217238,-0.007753537,-0.27192038,-0.5034924,0.10201894,-0.17777409,0.21785907,0.26346144,-0.22213043,0.60711545,-0.23562935,0.19655654
hsa-miR-222-5p,-0.2782081,0.31066015,0.5249238,0.14261395,0.57419,-0.17962007,0.20153654,0.04818482,0.15646254,-0.051556423,-0.32915518,0.14102076,0.19196314,-0.14867184,-0.09015435,-0.2944306,0.076458424,-0.20176108,-0.100408986,0.32545224,-0.034744866,0.16433088,0.037565414,0.17201735,0.051761396,0.42238793,0.08311433,0.63849384,0.48576164,-0.41271776,0.25559613,-0.99442595,-0.06881279,-0.1666053,-0.16379638,0.12098149,0.14504573,-0.12517291,-0.1299371,0.21197475,0.119218476,-0.11871588,-0.16019431,0.7033833,0.0426484,-0.15661289,0.029973507,0.33000252,0.26740202,-0.19175892,-0.47078657,-0.06659879,-0.10889344,0.3008554,-0.06918938,-0.20990974,-0.10019804,0.44928914,0.6612151,0.0792555,-0.26060876,0.37545085,-0.1347127,0.18063886,-0.20957074,0.30892903,0.23412795,-0.13394807,-0.047182586,-0.075104095,0.21522897,-0.14659795,-0.31068856,-0.041846298,0.28461212,-0.07423516,0.14158064,0.21637091,-0.3731915,-0.2815983,-0.49172175,-0.110131904,-0.6293917,-0.24120545,0.18209125,-0.04142666,0.21501775,0.3164066,0.022241604,-0.092007816,0.013808217,-0.39027983,-0.38263273,0.25440234,0.29908,-0.16344102,-0.3838583,-0.000951155,-0.5461832,0.057646606,0.06892933,0.005553461,-0.21497767,0.3862702,-0.008597502,-0.001224804,0.54510653,-0.13310719,0.50606114,-0.4599152,0.045476135,-0.33350348,-0.067525364,-0.17209084,0.08415681,0.41145307,0.09963771,-0.24228066,-0.19031739,-0.034203425,-0.24357617,-0.19077052,-0.23666215,-0.030175302,-0.006789628,0.2781504,0.49679145,0.3317818
hsa-miR-223-3p,0.16670221,-0.003032911,0.22787082,0.3317776,0.46787018,-0.037400395,0.15873073,0.098293185,-0.36801428,0.12833291,-0.39703247,-0.04641568,0.1972147,0.29608783,-0.22088337,0.1734133,0.2220104,0.088142805,-0.028557418,0.37826267,0.010002747,0.38916892,-0.24692407,0.32853544,0.378177,0.03243783,-0.18410523,0.23510882,0.5511031,-0.25605375,0.3497962,-0.14492711,-0.007856978,-0.07821927,-0.0600237,0.2146266,-0.1044671,0.110196225,-0.18559441,-0.1093016,0.43650517,-0.043123297,-0.37468693,0.26216692,0.18454912,-0.18806951,0.31631055,0.8459517,0.4301482,0.30111095,-0.09909756,0.32681826,-0.18504183,0.66782767,-0.14041245,-0.28589064,0.2622155,0.2470114,0.15719041,0.058273755,-0.5034852,0.14583486,-0.04156669,-0.504853,-0.073339,0.21939996,-0.16637132,0.28457138,0.019190665,0.35037315,-0.028677901,-0.19050498,-0.2857953,-0.06807354,0.001538546,-0.5037468,-0.023175329,0.41573524,0.09301294,0.39489692,0.42949682,0.0752216,-0.10728669,-0.608781,-0.12519951,-0.11055765,0.474935,0.012642758,-0.045528978,-0.59819967,0.20819306,-0.08543384,-0.08036711,0.034823727,0.23261748,0.032050774,-0.1186001,-0.26472464,-0.36614332,0.15306538,0.46223012,-0.12794864,-0.43928015,-0.13068195,0.10208851,0.20691045,0.35824043,-0.061423395,0.081863336,-0.11160423,0.007812617,-0.47707412,-0.1110325,-0.11440942,0.17448428,-0.16766502,0.10681074,0.42783308,-0.029230157,-0.26874077,0.5426153,-0.35994762,-0.04933047,-0.32581526,0.46687716,0.21485394,-0.027541183,0.6072183
hsa-miR-223-5p,0.5012429,0.26796585,0.16939817,0.5440434,0.16854694,-0.3473951,0.054987993,-0.34847194,0.31322268,0.00444643,0.18999384,0.12557843,-0.041938372,-0.0455734,0.05937076,-0.09913326,0.17991444,0.1606174,-0.40895337,-0.3634863,-0.09237813,0.10056996,-0.40450126,0.09955275,0.31995273,0.33472633,0.23885167,-0.039141405,0.2753084,-0.11526069,-0.014092474,-0.21502903,-0.32189324,0.12241136,-0.18293962,0.41110572,0.05926319,-0.20856509,0.04422863,0.18416983,0.36059016,-0.2726549,-0.2924111,0.37442783,-0.26612127,0.006367533,0.59141135,-0.002632718,0.2235522,0.31720787,-0.28947443,0.3398501,0.30929485,0.46830195,0.05296787,-0.39678156,-0.07715966,0.4652003,-0.06622297,-0.025199855,0.40815297,-0.032142874,0.30729258,-0.19569522,-0.5287946,0.018038074,-0.15925926,0.5054967,-0.26830077,0.04326798,0.26374108,0.038080167,-0.38562047,0.04395958,-0.025418377,-0.5720438,0.036248285,0.3936768,0.0943114,-0.23292361,0.21723454,0.08374336,0.06046979,0.13970326,-0.033277754,0.33467758,-0.008611772,0.27916533,-0.43568897,-0.49874413,-0.46151948,-0.3128624,0.02365985,0.08495478,0.06563305,-0.042858243,-0.5756516,-0.035898518,-0.147917,-0.011099346,-0.047081135,0.06653729,-0.5118325,0.31602016,0.04034141,-0.1020036,0.32239664,-0.014562767,0.11271262,-0.43304905,0.18340708,-0.087573454,-0.14539683,-0.22702032,0.002081177,0.3867145,-0.33570215,0.19426724,-0.053753216,-0.26818922,0.25450736,-0.557013,0.20943901,0.14859399,-0.28900892,0.087611206,-0.19875641,0.088579446
hsa-miR-224-3p,-0.001362028,0.40561253,0.6700534,0.32367587,0.2972588,0.060996994,-0.31611064,-0.08835691,-0.047053173,-0.28536344,-0.3070377,0.49445644,0.04777332,-0.33288178,-0.10162917,-0.024652032,0.23333733,-0.108050816,0.066953726,0.031828873,-0.31357074,-0.03474674,-0.24196751,-0.14276011,0.005323099,-0.03549118,0.006431961,-0.33788058,0.08919885,-0.06840846,0.38693073,-0.15135789,0.1930339,-0.17162226,-0.14011279,-0.06707452,0.17186072,0.27780962,-0.06078852,0.2532308,0.5632484,0.2468747,-0.6634521,0.4505797,-0.020152416,0.089432016,0.10389698,0.34423846,0.5041527,-0.015845375,-0.3463683,0.15609804,0.031234449,0.44815516,0.39275867,-0.16515897,-0.28061983,0.50313056,0.65840113,-0.33793876,0.39044774,0.4287099,0.21687739,-0.32019937,0.41333967,-0.54666555,-0.39984253,0.023848493,-0.3659682,-0.2945419,-0.2534678,-0.12441729,-0.1253327,-0.023423148,-0.65842354,-0.16975804,0.18947184,0.07977758,0.054645117,-0.14670026,0.13491675,-0.11206353,0.09551737,-0.2496586,-0.16206077,-0.05587537,-0.23056503,-0.046931792,-0.4532731,0.08195218,-0.09191096,-0.15264608,-0.121850446,0.017221877,0.052256387,0.3308862,-0.4502039,0.32709002,-0.008035613,-0.17077322,0.23838845,0.006322681,-0.13637562,0.35703203,-0.2100801,0.22813554,0.13659188,-0.04572415,0.03999674,-0.34547028,0.6780478,-0.25150216,-0.120392814,-0.06493782,0.036220662,0.2264075,0.33731902,-0.2810861,-0.16092935,-0.3664486,-0.4963803,-0.07487052,0.12204468,-0.1383857,-0.12989941,-0.09882145,-0.4222894,0.13087194
hsa-miR-224-5p,-0.18013158,-0.080330595,0.24804898,0.26194566,0.17736247,-0.040220745,0.19320959,-0.53164315,-0.006904759,-0.21480612,-0.111030824,0.13008545,0.26311103,0.24251074,0.086440526,-0.17817011,-0.030884273,-0.062065415,-0.14331679,-0.15260142,0.037991226,0.05961461,0.091549255,0.12565286,0.37256956,-0.074515924,0.09234443,0.30393922,0.42203593,-0.24415971,-0.15801284,0.17651841,0.021034535,-0.22021942,0.022932101,0.07653431,0.4027481,-0.07066694,-0.41777042,0.21641707,0.26786768,-0.07101113,0.052070532,-0.16937971,0.342043,-0.27117553,-0.3382405,-0.33694482,0.27974162,0.35362998,0.019057557,0.19529374,-0.49748442,0.14100668,-0.040464357,0.2137491,-0.29830074,-0.061341293,0.45173278,0.15283872,0.0388794,0.036020294,-0.22543323,-0.34920216,0.19855857,-0.058553617,-0.2580504,0.077186786,-0.23417449,0.1136162,-0.0568203,0.13875315,-0.25292128,-0.007863168,-0.15625007,0.124434546,-0.04633387,0.08380673,0.31592128,0.36351323,-0.25077513,0.04071511,-0.075036034,0.3133513,-0.11579083,0.353055,0.2148034,0.11212104,-0.16940849,-0.5627664,0.08587503,0.026862778,-0.01599927,0.044400025,-0.1769619,0.09588696,0.064483725,-0.048057213,0.079743296,0.33476412,-0.315004,0.53228164,0.12543553,0.542252,0.093873076,-0.15071268,0.181281,-0.47786662,0.24350615,0.024077091,0.47765034,-0.061157737,-0.3354352,-0.27542877,-0.017369246,0.38987872,0.22088645,0.17142801,0.1444279,-0.035129465,-0.41165388,0.24621944,-0.17754988,-0.4548351,-0.40808034,-0.14875248,0.09464012,0.1547435
hsa-miR-2276-3p,-0.05470011,0.6618847,0.45607275,0.29773644,0.49365103,-0.33739966,-0.2488741,-0.5881225,0.23050275,0.3842517,-0.33149612,-0.16042714,-0.2631452,-0.10799462,0.171465,-0.49472553,-0.20213756,0.34775478,-0.41359916,-0.16834857,-0.026476875,0.25257006,0.1783296,-0.020683011,-0.22433417,0.019988533,-0.22765805,0.6410077,0.111111,-0.14151339,-0.26267213,0.113457195,0.31152657,0.34033507,-0.3079184,-0.15283288,-0.4548849,0.068336196,-0.17841631,0.19334774,-0.21755068,-0.16606908,0.38136044,0.022064352,-0.31352335,0.5096778,-0.7765475,0.009906882,0.10087058,-0.32587755,0.60824925,0.5802228,-0.16264006,-0.46493155,0.25684094,0.19620086,0.08069765,0.49821806,-0.050379097,0.10436605,-0.27701053,0.59431815,-0.111934386,0.108417936,-0.71590424,0.44725186,-0.0932417,-0.14443909,0.3255276,0.38785386,0.018932085,-0.09327502,-0.090690576,-0.1271512,-0.07159489,0.11731133,0.32459754,-0.14303495,0.05328492,0.06282107,0.14816539,0.18962899,-0.84133494,-0.88754857,0.4067197,0.25215065,0.5387855,-0.09006869,-0.11811957,0.3418041,-0.41186056,-0.35776594,-0.28324142,0.17521837,0.04572627,-0.15342857,-0.1375675,-0.27054992,-0.072548166,0.051479977,0.33647704,0.5043158,-0.11235186,0.06379012,0.012528871,0.2651566,-0.30755588,0.16201982,0.3326053,-0.5686244,0.42786643,-0.3561202,-0.18969454,0.091013595,-0.3547899,0.266355,0.04026502,0.14905651,-0.67232174,-0.8771682,-0.5178577,-0.86561644,0.5826053,-0.91230303,-0.54791313,0.07716292,-0.22647555,-0.45853853
hsa-miR-2277-5p,-0.37963545,0.22083573,0.7082976,0.16862832,0.3044703,-0.7088733,-0.09598166,-0.588654,-0.33790237,0.28587592,-0.55069137,0.1912594,-0.38540137,-0.29098013,0.052903865,0.025368728,-0.43769857,0.12490475,-0.4762567,-0.13087943,0.2360242,0.113697104,0.008747189,-0.010332041,-0.20795414,0.012795252,-0.17628132,0.020378647,0.43386444,-0.27606872,-0.025537722,0.17483012,-0.24354064,-0.013771636,0.32088324,-0.108214855,0.09752831,0.074732944,0.48614264,-0.26625296,-0.9691485,0.23326628,0.026753964,0.4154869,-0.43024588,0.05168825,-0.47455502,-0.045649923,-0.09407792,-0.5226368,-0.30282256,0.11147782,-0.1311349,0.5544747,-0.29692063,-0.24044426,0.03642286,0.318159,-0.035761543,0.51045716,-0.38749328,0.5804103,0.11187574,0.2069966,-0.24707697,-0.27681082,0.1437,-0.2672196,0.7258075,-0.20210323,0.42932904,-0.08428176,0.64362556,-0.09702412,0.03883221,-0.11199588,0.024208702,-0.3204989,0.43653023,0.078523085,-0.27672985,0.19212423,0.7639733,-0.1470334,-0.034689553,-0.20531298,0.18756983,0.5740784,-0.4706742,0.07013259,0.26764226,0.008221217,0.47485843,-0.13391529,0.1927246,-0.3258151,0.07564478,0.0926155,0.036429018,-0.7618479,0.07438756,0.30050063,0.44822615,0.071133874,0.29107365,-0.17039372,-0.4837947,-0.037612144,1.0104913,-0.19239669,0.046884827,-0.17340264,-0.22310267,-0.03766206,-0.32711542,0.24741209,-0.62595135,-0.003323765,-0.55425334,-0.098418795,-0.26862046,-0.15566665,0.36709425,-0.28583017,-0.113447465,0.034339473,0.5806071,-0.45325664
hsa-miR-2355-3p,0.33825502,0.47642627,0.17139372,0.91201496,0.3907981,0.33473212,0.44355515,-0.12089384,0.026228454,0.09265111,-0.62938917,0.65613246,-0.53382325,-0.000589007,0.70013267,-0.08049122,-0.5728781,0.27411404,-0.01615744,-0.5840996,-0.35170752,-0.0765167,0.43577406,-0.016231498,-0.19618107,0.010638414,-0.01482806,0.46520713,-0.051366642,-0.15407278,0.21624371,-0.26015046,-0.1807166,-0.2654932,-0.31292263,0.059706267,0.50013536,0.16142559,-0.070712,0.28070486,0.18013903,0.47847298,-0.6836837,0.1063555,-0.30123183,-0.07092967,0.32131487,0.06232087,0.3237564,0.29431266,-0.21764565,0.022033803,-0.046028756,0.15812089,0.06592222,0.21254653,0.44028875,0.16930906,0.74441016,0.09120216,-0.59316814,0.7921407,-0.15110447,-0.2802416,0.07199833,-0.14655831,-0.09448201,0.08714056,-0.2903043,0.4104779,0.02367345,0.4798334,0.080933005,0.44932985,-0.08310587,0.25433397,-0.25068894,-0.39567372,0.28770104,0.37092394,0.11191548,0.107832715,-0.70856017,-0.23185983,-0.99519926,0.12789984,0.22881976,-0.33183047,-0.022375405,-0.18488503,0.06389037,0.13368939,-0.1535772,0.07129511,-0.6990025,0.46408355,-0.26157105,0.20389077,-0.047320213,0.09916709,-0.030241748,0.27653956,-0.4798618,0.063737564,0.6013503,-0.45730087,0.1517009,0.10176669,-0.33385196,-0.25547796,0.31757995,-0.017223192,-0.52012026,0.09710561,-0.12947208,0.20186612,0.73919106,-0.20547321,-0.09758362,-0.14495745,-0.14926112,0.5149755,0.45930627,-0.13141844,0.47196183,-0.39433238,0.17765646,0.73883045
hsa-miR-2355-5p,0.2064783,0.66595906,0.46420515,0.30517167,0.16724819,-0.7376132,0.17184913,0.17436016,0.37640712,-0.006104427,-0.39165667,0.37817392,-0.27257404,0.17115286,0.21236302,0.0603085,-0.8693456,0.11355674,-0.13649772,0.08069044,-0.5800523,0.15502702,-0.19794166,0.49806425,-0.15438473,0.25506797,-0.076901,0.10501248,0.064005405,-0.47266436,0.24941467,-0.23408651,-0.2833352,0.14023095,-0.17683387,-0.15140687,-0.75546193,-0.32670292,0.103852004,0.50321984,-0.47589964,0.2503998,1.0985194,-0.006937831,0.019427584,-0.26358008,-0.91516227,-0.5662215,0.5435748,-0.20533037,-0.06575871,0.31877086,-0.16676709,-0.27297518,0.68582684,0.33766714,0.03319475,0.17272508,0.11781083,-0.42264143,0.117653705,0.505701,0.10486242,-0.51964265,-0.20539692,0.4309096,-0.3482541,0.24657345,-0.5319459,-0.2573058,0.45729452,0.2287842,0.056731246,-0.021314768,0.007807624,0.0412967,0.57068104,0.056028247,0.11168306,-0.06176779,0.20773594,-0.020604983,0.1814281,0.42050797,0.18925004,0.16265959,-0.16769642,-0.28823483,-0.19341111,-0.16848674,-0.1529491,-0.35738945,-0.16085675,-0.33331504,0.11563673,0.2666614,0.5034723,0.20158039,-1.0699959,0.14038719,-0.24508268,-0.16534427,0.12620282,0.7579411,0.037117492,0.45652297,0.048377104,0.5192814,0.12488239,-0.1553959,-0.061754514,-0.63977724,-0.50814736,0.28292227,-0.7136826,0.22641008,0.5194979,0.9815998,-0.019726286,0.45944765,-0.35361296,-0.1885081,-0.048703194,-0.8013197,-0.31491315,0.17076595,0.043451414,0.29730123
